2019/06/01 00:00;4222;20,302;153743341,3;0;333,248;2,358,670.12;162,273.64;0;0;-0,722;0,722;0;0;0,06;0;0;1,559,340,008;0;0,9;0
2019/06/01 00:05;4222;20,302;153743341,3;0;333,248;2,358,730.72;162,273.64;0;0;-0,725;0,725;0;0;0,061;0;0;1,559,340,309;0;0,9;0
2019/06/01 00:10;4222;20,302;153743341,3;0;333,248;2,358,790.72;162,273.64;0;0;-0,722;0,722;0;0;0,06;0;0;1,559,340,608;0;0,9;0
2019/06/01 00:15;4222;20,302;153743341,3;0;333,248;2,358,851.12;162,273.64;0;0;-0,725;0,725;0;0;0,06;0;0;1,559,340,908;0;0,9;0
2019/06/01 00:20;4222;20,302;153743341,3;0;333,248;2,358,911.88;162,273.64;0;0;-0,727;0,727;0;0;0,061;0;0;1,559,341,209;0;0,9;0
2019/06/01 00:25;4222;20,302;153743341,3;0;333,248;2,358,973;162,273.64;0;0;-0,736;0,736;0;0;0,061;0;0;1,559,341,508;0;0,9;0
2019/06/01 00:30;4222;20,302;153743341,3;0;333,248;2,359,033.24;162,273.64;0;0;-0,723;0,723;0;0;0,06;0;0;1,559,341,808;0;0,9;0
2019/06/01 00:35;4222;20,302;153743341,3;0;333,248;2,359,094.16;162,273.64;0;0;-0,731;0,731;0;0;0,061;0;0;1,559,342,108;0;0,9;0
2019/06/01 00:40;4222;20,302;153743341,3;0;333,248;2,359,154.92;162,273.64;0;0;-0,729;0,729;0;0;0,061;0;0;1,559,342,408;0;0,9;0
2019/06/01 00:45;4222;20,302;153743341,3;0;333,248;2,359,216.04;162,273.64;0;0;-0,731;0,731;0;0;0,061;0;0;1,559,342,709;0;0,9;0
2019/06/01 00:50;4222;20,302;153743341,3;0;333,248;2,359,277.6;162,273.64;0;0;-0,741;0,741;0;0;0,062;0;0;1,559,343,008;0;0,9;0
2019/06/01 00:55;4222;20,302;153743341,3;0;333,248;2,359,338.96;162,273.64;0;0;-0,736;0,736;0;0;0,061;0;0;1,559,343,308;0;0,9;0
2019/06/01 01:00;4222;20,302;153743341,3;0;333,248;2,359,400.64;162,273.64;0;0;-0,74;0,74;0;0;0,062;0;0;1,559,343,608;0;0,9;0
2019/06/01 01:05;4222;20,302;153743341,3;0;333,248;2,359,461.92;162,273.64;0;0;-0,733;0,733;0;0;0,061;0;0;1,559,343,909;0;0,9;0
2019/06/01 01:10;4222;20,302;153743341,3;0;333,248;2,359,522.64;162,273.64;0;0;-0,731;0,731;0;0;0,061;0;0;1,559,344,208;0;0,9;0
2019/06/01 01:15;4222;20,302;153743341,3;0;333,248;2,359,583.96;162,273.64;0;0;-0,733;0,733;0;0;0,061;0;0;1,559,344,509;0;0,9;0
2019/06/01 01:20;4222;20,302;153743341,3;0;333,248;2,359,644.92;162,273.64;0;0;-0,734;0,734;0;0;0,061;0;0;1,559,344,808;0;0,9;0
2019/06/01 01:25;4222;20,302;153743341,3;0;333,248;2,359,706.48;162,273.64;0;0;-0,739;0,739;0;0;0,062;0;0;1,559,345,108;0;0,9;0
2019/06/01 01:30;4222;20,302;153743341,3;0;333,248;2,359,767.48;162,273.64;0;0;-0,732;0,732;0;0;0,061;0;0;1,559,345,408;0;0,9;0
2019/06/01 01:35;4222;20,302;153743341,3;0;333,248;2,359,829.16;162,273.64;0;0;-0,74;0,74;0;0;0,062;0;0;1,559,345,708;0;0,9;0
2019/06/01 01:40;4222;20,302;153743341,3;0;333,248;2,359,890.6;162,273.64;0;0;-0,737;0,737;0;0;0,061;0;0;1,559,346,008;0;0,9;0
2019/06/01 01:45;4222;20,302;153743341,3;0;333,248;2,359,952;162,273.64;0;0;-0,737;0,737;0;0;0,061;0;0;1,559,346,308;0;0,9;0
2019/06/01 01:50;4222;20,302;153743341,3;0;333,248;2,360,013.24;162,273.64;0;0;-0,735;0,735;0;0;0,061;0;0;1,559,346,608;0;0,9;0
2019/06/01 01:55;4222;20,302;153743341,3;0;333,248;2,360,074.88;162,273.64;0;0;-0,737;0,737;0;0;0,062;0;0;1,559,346,909;0;0,9;0
2019/06/01 02:00;4222;20,302;153743341,3;0;333,248;2,360,136.28;162,273.64;0;0;-0,739;0,739;0;0;0,061;0;0;1,559,347,208;0;0,9;0
2019/06/01 02:05;4222;20,302;153743341,3;0;333,248;2,360,197.84;162,273.64;0;0;-0,739;0,739;0;0;0,062;0;0;1,559,347,508;0;0,9;0
2019/06/01 02:10;4222;20,302;153743341,3;0;333,248;2,360,259.08;162,273.64;0;0;-0,735;0,735;0;0;0,061;0;0;1,559,347,808;0;0,9;0
2019/06/01 02:15;4222;20,302;153743341,3;0;333,248;2,360,320.84;162,273.64;0;0;-0,741;0,741;0;0;0,062;0;0;1,559,348,108;0;0,9;0
2019/06/01 02:20;4222;20,302;153743341,3;0;333,248;2,360,382.8;162,273.64;0;0;-0,741;0,741;0;0;0,062;0;0;1,559,348,409;0;0,9;0
2019/06/01 02:25;4222;20,302;153743341,3;0;333,248;2,360,443.92;162,273.64;0;0;-0,736;0,736;0;0;0,061;0;0;1,559,348,708;0;0,9;0
2019/06/01 02:30;4222;20,302;153743341,3;0;333,248;2,360,505.48;162,273.64;0;0;-0,739;0,739;0;0;0,062;0;0;1,559,349,008;0;0,9;0
2019/06/01 02:35;4222;20,302;153743341,3;0;333,248;2,360,566.84;162,273.64;0;0;-0,736;0,736;0;0;0,061;0;0;1,559,349,308;0;0,9;0
2019/06/01 02:40;4222;20,302;153743341,3;0;333,248;2,360,628;162,273.64;0;0;-0,734;0,734;0;0;0,061;0;0;1,559,349,608;0;0,9;0
2019/06/01 02:45;4222;20,302;153743341,3;0;333,248;2,360,689.2;162,273.64;0;0;-0,734;0,734;0;0;0,061;0;0;1,559,349,908;0;0,9;0
2019/06/01 02:50;4222;20,302;153743341,3;0;333,248;2,360,750.48;162,273.64;0;0;-0,733;0,733;0;0;0,061;0;0;1,559,350,209;0;0,9;0
2019/06/01 02:55;4222;20,302;153743341,3;0;333,248;2,360,811.44;162,273.64;0;0;-0,732;0,732;0;0;0,061;0;0;1,559,350,509;0;0,9;0
2019/06/01 03:00;4222;20,302;153743341,3;0;333,248;2,360,872.04;162,273.64;0;0;-0,73;0,73;0;0;0,061;0;0;1,559,350,808;0;0,9;0
2019/06/01 03:05;4222;20,302;153743341,3;0;333,248;2,360,932.72;162,273.64;0;0;-0,728;0,728;0;0;0,061;0;0;1,559,351,108;0;0,9;0
2019/06/01 03:10;4222;20,302;153743341,3;0;333,248;2,360,993.2;162,273.64;0;0;-0,726;0,726;0;0;0,061;0;0;1,559,351,408;0;0,9;0
2019/06/01 03:15;4222;20,302;153743341,3;0;333,248;2,361,054.08;162,273.64;0;0;-0,731;0,731;0;0;0,061;0;0;1,559,351,708;0;0,9;0
2019/06/01 03:20;4222;20,302;153743341,3;0;333,248;2,361,115.12;162,273.64;0;0;-0,735;0,735;0;0;0,061;0;0;1,559,352,007;0;0,9;0
2019/06/01 03:25;4222;20,302;153743341,3;0;333,248;2,361,176.48;162,273.64;0;0;-0,734;0,734;0;0;0,061;0;0;1,559,352,308;0;0,9;0
2019/06/01 03:30;4222;20,302;153743341,3;0;333,248;2,361,237.92;162,273.64;0;0;-0,735;0,735;0;0;0,061;0;0;1,559,352,609;0;0,9;0
2019/06/01 03:35;4222;20,302;153743341,3;0;333,248;2,361,298.72;162,273.64;0;0;-0,732;0,732;0;0;0,061;0;0;1,559,352,908;0;0,9;0
2019/06/01 03:40;4222;20,302;153743341,3;0;333,248;2,361,359.76;162,273.64;0;0;-0,73;0,73;0;0;0,061;0;0;1,559,353,209;0;0,9;0
2019/06/01 03:45;4222;20,302;153743341,3;0;333,248;2,361,420.6;162,273.64;0;0;-0,733;0,733;0;0;0,061;0;0;1,559,353,508;0;0,9;0
2019/06/01 03:50;4222;20,302;153743341,3;0;333,248;2,361,481.52;162,273.64;0;0;-0,731;0,731;0;0;0,061;0;0;1,559,353,808;0;0,9;0
2019/06/01 03:55;4222;20,302;153743341,3;0;333,248;2,361,542.72;162,273.64;0;0;-0,732;0,732;0;0;0,061;0;0;1,559,354,109;0;0,9;0
2019/06/01 04:00;4222;20,302;153743341,3;0;333,248;2,361,603.92;162,273.64;0;0;-0,737;0,737;0;0;0,061;0;0;1,559,354,408;0;0,9;0
2019/06/01 04:05;4222;20,302;153743341,3;0;333,248;2,361,664.88;162,273.64;0;0;-0,732;0,732;0;0;0,061;0;0;1,559,354,708;0;0,9;0
2019/06/01 04:10;4222;20,302;153743341,3;0;333,248;2,361,725.92;162,273.64;0;0;-0,73;0,73;0;0;0,061;0;0;1,559,355,009;0;0,9;0
2019/06/01 04:15;4222;20,302;153743341,3;0;333,248;2,361,786.24;162,273.64;0;0;-0,726;0,726;0;0;0,06;0;0;1,559,355,308;0;0,9;0
2019/06/01 04:20;4222;20,302;153743341,3;0;333,248;2,361,847.68;162,273.64;0;0;-0,737;0,737;0;0;0,061;0;0;1,559,355,608;0;0,9;0
2019/06/01 04:25;4222;20,302;153743341,3;0;333,248;2,361,909.28;162,273.64;0;0;-0,739;0,739;0;0;0,062;0;0;1,559,355,908;0;0,9;0
2019/06/01 04:30;4222;20,302;153743341,3;0;333,248;2,361,970.56;162,273.64;0;0;-0,735;0,735;0;0;0,061;0;0;1,559,356,208;0;0,9;0
2019/06/01 04:35;4222;20,302;153743341,3;0;333,248;2,362,031.36;162,273.64;0;0;-0,73;0,73;0;0;0,061;0;0;1,559,356,508;0;0,9;0
2019/06/01 04:40;4222;20,302;153743341,3;0;333,248;2,362,091.84;162,273.64;0;0;-0,726;0,726;0;0;0,061;0;0;1,559,356,808;0;0,9;0
2019/06/01 04:45;4222;20,302;153743341,3;0;333,248;2,362,152.76;162,273.64;0;0;-0,729;0,729;0;0;0,061;0;0;1,559,357,109;0;0,9;0
2019/06/01 04:50;4222;20,302;153743341,3;0;333,248;2,362,213.52;162,273.64;0;0;-0,732;0,732;0;0;0,061;0;0;1,559,357,408;0;0,9;0
2019/06/01 04:55;4222;20,302;153743341,3;0;333,248;2,362,274.36;162,273.64;0;0;-0,73;0,73;0;0;0,061;0;0;1,559,357,708;0;0,9;0
2019/06/01 05:00;4222;20,302;153743341,3;0;333,248;2,362,334.72;162,273.64;0;0;-0,722;0,722;0;0;0,06;0;0;1,559,358,009;0;0,9;0
2019/06/01 05:05;4222;20,302;153743341,3;0;333,248;2,362,395.08;162,273.64;0;0;-0,727;0,727;0;0;0,06;0;0;1,559,358,308;0;0,9;0
2019/06/01 05:10;4222;20,302;153743341,3;0;333,248;2,362,455.56;162,273.64;0;0;-0,726;0,726;0;0;0,061;0;0;1,559,358,608;0;0,9;0
2019/06/01 05:15;4222;20,302;153743341,3;0;333,248;2,362,516.28;162,273.64;0;0;-0,729;0,729;0;0;0,061;0;0;1,559,358,908;0;0,9;0
2019/06/01 05:20;4222;20,302;153743341,3;0;333,248;2,362,575.84;162,273.64;0;0;-0,715;0,715;0;0;0,06;0;0;1,559,359,208;0;0,9;0
2019/06/01 05:25;4222;20,302;153743341,3;0;333,248;2,362,635.52;162,273.64;0;0;-0,714;0,714;0;0;0,06;0;0;1,559,359,509;0;0,9;0
2019/06/01 05:30;4222;20,302;153743341,3;0;333,248;2,362,695.52;162,273.64;0;0;-0,722;0,722;0;0;0,06;0;0;1,559,359,808;0;0,9;0
2019/06/01 05:35;4222;20,302;153743341,3;0;333,248;2,362,755.2;162,273.64;0;0;-0,716;0,716;0;0;0,06;0;0;1,559,360,108;0;0,9;0
2019/06/01 05:40;4222;20,302;153743341,3;0;333,248;2,362,815.32;162,273.64;0;0;-0,719;0,719;0;0;0,06;0;0;1,559,360,409;0;0,9;0
2019/06/01 05:45;4222;20,302;153743341,3;0;333,248;2,362,874.88;162,273.64;0;0;-0,717;0,717;0;0;0,06;0;0;1,559,360,708;0;0,9;0
2019/06/01 05:50;4222;20,302;153743341,3;0;333,248;2,362,935;162,273.64;0;0;-0,721;0,721;0;0;0,06;0;0;1,559,361,008;0;0,9;0
2019/06/01 05:55;4222;20,302;153743341,3;0;333,248;2,362,995.08;162,273.64;0;0;-0,719;0,719;0;0;0,06;0;0;1,559,361,309;0;0,9;0
2019/06/01 06:00;4222;20,302;153743341,3;0;333,248;2,363,054.84;162,273.64;0;0;-0,72;0,72;0;0;0,06;0;0;1,559,361,608;0;0,9;0
2019/06/01 06:05;4222;20,302;153743341,3;0;333,248;2,363,114.8;162,273.64;0;0;-0,717;0,717;0;0;0,06;0;0;1,559,361,909;0;0,9;0
2019/06/01 06:10;4222;20,302;153743341,3;0;333,248;2,363,174.24;162,273.64;0;0;-0,716;0,716;0;0;0,059;0;0;1,559,362,208;0;0,9;0
2019/06/01 06:15;4222;20,302;153743341,3;0;333,248;2,363,233.08;162,273.64;0;0;-0,706;0,706;0;0;0,059;0;0;1,559,362,508;0;0,9;0
2019/06/01 06:20;4222;20,302;153743341,3;0;333,248;2,363,292.44;162,273.64;0;0;-0,712;0,712;0;0;0,059;0;0;1,559,362,808;0;0,9;0
2019/06/01 06:25;4222;20,302;153743341,3;0;333,248;2,363,351.56;162,273.64;0;0;-0,709;0,709;0;0;0,059;0;0;1,559,363,108;0;0,9;0
2019/06/01 06:30;4222;20,302;153743341,3;0;333,248;2,363,410.4;162,273.64;0;0;-0,706;0,706;0;0;0,059;0;0;1,559,363,408;0;0,9;0
2019/06/01 06:35;4222;20,302;153743341,3;0;333,248;2,363,469.72;162,273.64;0;0;-0,71;0,71;0;0;0,059;0;0;1,559,363,709;0;0,9;0
2019/06/01 06:40;4222;20,302;153743341,3;0;333,248;2,363,523.68;162,273.64;0;0;-0,65;0,65;0;0;0,054;0;0;1,559,364,008;0;0,9;0
2019/06/01 06:45;4222;20,302;153743341,8;0;333,248;2,363,547.6;162,273.64;0;-0,006;-0,287;0,287;0;0,001;0,024;0;0;1,559,364,308;0,001;0,9;0,0009
2019/06/01 06:50;4222;20,302;153743361,4;0;333,248;2,363,547.6;162,273.64;0;-0,235;0;0,235;0;0,02;0;0;0;1,559,364,608;0,02;0,9;0,018
2019/06/01 06:55;4222;20,302;153743406,2;0;333,248;2,363,547.6;162,273.64;0;-0,538;0;0,538;0;0,045;0;0;0;1,559,364,908;0,045;0,9;0,0405
2019/06/01 07:00;4222;20,302;153743483,8;0;333,248;2,363,547.6;162,273.64;0;-0,929;0;0,929;0;0,078;0;0;0;1,559,365,209;0,078;0,9;0,0702
2019/06/01 07:05;4222;20,302;153743608,5;0;333,248;2,363,547.6;162,273.64;0;-1,501;0;1,501;0;0,125;0;0;0;1,559,365,508;0,125;0,9;0,1125
2019/06/01 07:10;4222;20,302;153743783,7;0;333,248;2,363,547.6;162,273.64;0;-2,102;0;2,102;0;0,175;0;0;0;1,559,365,808;0,175;0,9;0,1575
2019/06/01 07:15;4222;20,302;153744015,7;0;333,248;2,363,547.6;162,273.64;0;-2,774;0;2,774;0;0,232;0;0;0;1,559,366,109;0,232;0,9;0,2088
2019/06/01 07:20;4222;20,302;153744308,3;0;333,248;2,363,547.6;162,273.64;0;-3,523;0;3,523;0;0,293;0;0;0;1,559,366,408;0,293;0,9;0,2637
2019/06/01 07:25;4222;20,302;153744677,4;0;333,248;2,363,547.6;162,273.64;0;-4,429;0;4,429;0;0,369;0;0;0;1,559,366,708;0,369;0,9;0,3321
2019/06/01 07:30;4222;20,302;153745132,3;0;333,248;2,363,547.6;162,273.64;0;-5,459;0;5,459;0;0,455;0;0;0;1,559,367,008;0,455;0,9;0,4095
2019/06/01 07:35;4222;20,302;153745674,6;0;333,248;2,363,547.6;162,273.64;0;-6,507;0;6,507;0;0,542;0;0;0;1,559,367,308;0,542;0,9;0,4878
2019/06/01 07:40;4222;20,302;153746314,4;0;333,248;2,363,547.6;162,273.64;0;-7,678;0;7,678;0;0,64;0;0;0;1,559,367,608;0,64;0,9;0,576
2019/06/01 07:45;4222;20,302;153747047,4;0;333,248;2,363,547.6;162,273.64;0;-8,796;0;8,796;0;0,733;0;0;0;1,559,367,908;0,733;0,9;0,6597
2019/06/01 07:50;4222;20,302;153747873,6;0;333,248;2,363,547.6;162,273.64;0;-9,913;0;9,913;0;0,826;0;0;0;1,559,368,208;0,826;0,9;0,7434
2019/06/01 07:55;4222;20,302;153748799,4;0;333,248;2,363,547.6;162,273.64;0;-11,11;0;11,11;0;0,926;0;0;0;1,559,368,508;0,926;0,9;0,8334
2019/06/01 08:00;4222;20,302;153749819,2;0;333,248;2,363,547.6;162,273.64;0;-12,238;0;12,238;0;1,02;0;0;0;1,559,368,808;1,02;0,9;0,918
2019/06/01 08:05;4222;20,302;153750943,7;0;333,248;2,363,547.6;162,273.64;0;-13,494;0;13,494;0;1,125;0;0;0;1,559,369,108;1,125;0,9;1,0125
2019/06/01 08:10;4222;20,302;153752181,9;0;333,248;2,363,547.6;162,273.64;0;-14,81;0;14,81;0;1,238;0;0;0;1,559,369,409;1,238;0,9;1,1142
2019/06/01 08:15;4222;20,302;153753514,3;0;333,248;2,363,547.6;162,273.64;0;-16,042;0;16,042;0;1,332;0;0;0;1,559,369,708;1,332;0,9;1,1988
2019/06/01 08:20;4222;20,302;153754966,5;0;333,248;2,363,547.6;162,273.64;0;-17,368;0;17,368;0;1,452;0;0;0;1,559,370,009;1,452;0,9;1,3068
2019/06/01 08:25;4222;20,302;153756530,6;0;333,248;2,363,547.6;162,273.64;0;-18,769;0;18,769;0;1,564;0;0;0;1,559,370,309;1,564;0,9;1,4076
2019/06/01 08:30;4222;20,302;153758222,1;0;333,248;2,363,547.6;162,273.64;0;-20,367;0;20,367;0;1,692;0;0;0;1,559,370,608;1,692;0,9;1,5228
2019/06/01 08:35;4222;20,302;153760034,5;0;333,248;2,363,547.6;162,273.64;0;-21,821;0;21,821;0;1,812;0;0;0;1,559,370,907;1,812;0,9;1,6308
2019/06/01 08:40;4222;20,302;153761977;0;333,248;2,363,547.6;162,273.64;0;-23,233;0;23,233;0;1,943;0;0;0;1,559,371,208;1,943;0,9;1,7487
2019/06/01 08:45;4222;20,302;153764053,5;0;333,248;2,363,547.6;162,273.64;0;-24,835;0;24,835;0;2,077;0;0;0;1,559,371,509;2,077;0,9;1,8693
2019/06/01 08:50;4222;20,302;153766252,4;0;333,248;2,363,547.6;162,273.64;0;-26,474;0;26,474;0;2,199;0;0;0;1,559,371,808;2,199;0,9;1,9791
2019/06/01 08:55;4222;20,302;153768549,7;0;333,248;2,363,547.6;162,273.64;0;-27,568;0;27,568;0;2,297;0;0;0;1,559,372,108;2,297;0,9;2,0673
2019/06/01 09:00;4222;20,302;153770976,9;0;333,248;2,363,547.6;162,273.64;0;-29,126;0;29,126;0;2,427;0;0;0;1,559,372,408;2,427;0,9;2,1843
2019/06/01 09:05;4222;20,302;153773521,5;0;333,248;2,363,547.6;162,273.64;0;-30,434;0;30,434;0;2,545;0;0;0;1,559,372,709;2,545;0,9;2,2905
2019/06/01 09:10;4222;20,302;153776158,9;0;333,248;2,363,547.6;162,273.64;0;-31,754;0;31,754;0;2,637;0;0;0;1,559,373,008;2,637;0,9;2,3733
2019/06/01 09:15;4222;20,302;153778893;0;333,248;2,363,547.6;162,273.64;0;-32,809;0;32,809;0;2,734;0;0;0;1,559,373,308;2,734;0,9;2,4606
2019/06/01 09:20;4222;20,302;153781736,6;0;333,248;2,363,547.6;162,273.64;0;-34,123;0;34,123;0;2,844;0;0;0;1,559,373,608;2,844;0,9;2,5596
2019/06/01 09:25;4222;20,302;153784696;0;333,248;2,363,556.12;162,273.64;0;-35,513;-0,102;35,513;0;2,959;0,009;0;0;1,559,373,908;2,959;0,9;2,6631
2019/06/01 09:30;4222;20,302;153787754,4;0;333,248;2,363,575.28;162,273.64;0;-36,579;-0,229;36,58;0;3,058;0,019;0;0;1,559,374,209;3,058;0,9;2,7522
2019/06/01 09:35;4222;20,302;153790888,3;0;333,248;2,363,593.96;162,273.64;0;-37,732;-0,225;37,733;0;3,134;0,019;0;0;1,559,374,508;3,134;0,9;2,8206
2019/06/01 09:40;4222;20,302;153794122;0;333,248;2,363,613.6;162,273.64;0;-38,804;-0,236;38,805;0;3,234;0,02;0;0;1,559,374,808;3,234;0,9;2,9106
2019/06/01 09:45;4222;20,302;153797445;0;333,248;2,363,642.4;162,273.64;0;-39,745;-0,345;39,746;0;3,323;0,029;0;0;1,559,375,109;3,323;0,9;2,9907
2019/06/01 09:50;4222;20,302;153800875,8;0;333,248;2,363,672.56;162,273.64;0;-41,307;-0,363;41,309;0;3,431;0,03;0;0;1,559,375,408;3,431;0,9;3,0879
2019/06/01 09:55;4222;20,302;153804377,9;0;333,248;2,363,703.32;162,273.64;0;-42,025;-0,369;42,026;0;3,502;0,031;0;0;1,559,375,708;3,502;0,9;3,1518
2019/06/01 10:00;4222;20,302;153807997,3;0;333,248;2,363,734.28;162,273.64;0;-43,289;-0,37;43,29;0;3,619;0,031;0;0;1,559,376,009;3,619;0,9;3,2571
2019/06/01 10:05;4222;20,302;153811680,8;0;333,248;2,363,765.16;162,273.64;0;-44,35;-0,372;44,352;0;3,684;0,031;0;0;1,559,376,308;3,684;0,9;3,3156
