2019/06/01 23:55;3998;19222,92;509395955,4;408,5;8257553,54;496,3;;0;-9757,972;168,438;9760,327;0,035;813,196;0;;;1559426109;813,196;0,9;731,8764
2019/06/01 23:55;4222;20,302;154082547,4;0;333,248;2,370,717.72;162,273.64;0;0;-145,305;4186,926;;339,281;12,115;0;;1559426109;339,281;0,9;305,3529
2019/06/01 23:55;5117;19222,92;509395955,4;408,5;8257553,54;496,3;;0;-19261,04;-390,153;19650,861;0;1605,078;32,513;0;0;1559426109;1605,078;0,9;1444,5702

